id,max_cos
te01196,0.2774645730721323
te01197,0.4321717417295892
te01198,0.4286160773558391
te01199,0.33127133492039657
te01200,0.3903432386176502
te01201,0.46109826235638135
te01203,0.2755847044170396
te01205,0.4541817793972045
te01207,0.5180111304611893
te01208,0.37897796292846947
te01209,0.3123345243207382
te01210,0.25172701348926085
te01211,0.5875611438754276
te01212,0.34578239620987794
te01213,0.4546790001379864
te01214,0.2634212237261478
te01215,0.4469509719775458
te01218,0.26012204667692296
te01219,0.25583571335123556
te01220,0.7417913465220176
te01221,0.2745029592268312
te01222,0.2678673944270601
te01223,0.5533781497617581
te01225,0.6950027193143613
te01226,0.848308847977883
te01228,0.40077788512894164
te01229,0.5153813514490444
te01230,0.8058116322967188
te01231,0.4075517692832676
te01232,0.38222971320183685
te01234,0.46646236616212455
te01237,0.2997153296184286
te01239,0.7164190429566828
te01240,0.37050318028853424
te01241,0.5880293540268784
te01242,0.5657203410507183
te01244,0.3190881157506714
te01245,0.6899090843451084
te01246,0.39303593288267386
te01248,0.7741371953329487
te01249,0.26158553019828035
te01250,0.3632287614873786
te01251,0.2839861178584961
te01253,0.38630334969973923
te01254,0.45167430385027496
te01255,0.5549520242664332
te01256,0.5107975951833462
te01257,0.5577915467461981
te01258,0.38154797722077705
te01259,0.6036388430657295
te01260,0.3340341164594369
te01261,0.5333237989722327
te01263,0.6022426173929293
te01266,0.35761995224715976
te01267,0.3363615322013966
te01272,0.3602381439697944
te01273,0.6030701243925327
te01274,0.34417607810998646
te01275,0.3876065966245541
te01277,0.6430520453019263
te01279,0.27876184386871816
te01282,0.2377654197493366
te01283,0.333062776658603
te01286,0.4005366415470986
te01287,0.33743294915273986
te01288,0.7503756190191652
te01289,0.41194547161806394
te01290,0.4628066856051303
te01291,0.45827225143783573
te01292,0.6430520453019263
te01295,0.8929307166395093
te01297,0.3998905992400357
te01298,0.5066495772268673
te01300,0.2014774330378345
te01301,0.7673140587970103
te01302,0.2977247240299004
te01306,0.7845475724323749
te01307,0.3225042694431106
te01308,0.5576367774239398
te01310,0.5509281666903876
te01311,0.3203765684192109
te01312,0.535922259557073
te01315,0.3086641341279589
te01316,0.3597578657789272
te01317,0.26560979949895797
te01318,0.35838252753915667
te01319,0.35609571511744664
te01320,0.32561749716063415
te01323,0.31514015908185
te01324,0.42795221293456365
te01325,0.618452701790763
te01326,0.6626392950720933
te01328,0.46085294351751466
te01331,0.36649928471837706
te01335,0.7590468125938051
te01336,0.5045592361817687
te01338,0.2394185306219201
te01339,0.2825886151658259
te01344,0.30877101606186796
te01345,0.42539020436615527
te01347,0.2804972370067263
te01349,0.5145212838671542
te01350,0.31023901225503275
te01351,0.2630926542830023
te01352,0.3218556651249388
te01353,0.6632156415702867
te01356,0.37598680665784134
te01357,0.6270436676442877
te01358,0.5559623883116909
te01359,0.351240755690077
te01360,0.28018486035994067
te01361,0.5956554019920253
te01364,0.3172555499355697
te01365,0.3258406212852995
te01367,0.46380363650444567
te01370,0.32104210103628356
te01371,0.38750197290097554
te01373,0.5601140968379036
te01375,0.3246106193221696
te01376,0.2564637657986323
te01377,0.6440406767421047
te01378,0.3429304353571337
te01379,0.37361213881788924
te01381,0.5925521118463976
te01385,0.3177092379467603
te01386,0.42945052192943917
te01387,0.6015701044105546
te01388,0.4451596543301386
te01389,0.22890568210234633
te01390,0.5048362309613973
te01391,0.6071743656796676
te01392,0.40793851177382745
te01395,0.28472456126885826
te01396,0.34008728057978804
te01397,0.30351545742871167
te01399,0.3589307029602224
te01400,0.3664109323552129
te01402,0.28601886646366875
te01403,0.3169362056232114
te01404,0.6071743656796676
te01406,0.3468619040172312
te01407,0.44015741067414205
te01410,0.364945953339329
te01411,0.5662192647506612
te01413,0.5427079449143584
te01414,0.38019899673477947
te01416,0.2063565749785455
te01419,0.2900990964921247
te01420,0.47151554250746774
te01422,0.2539813519335465
te01424,0.2503804002729436
te01426,0.32699098740262644
te01427,0.4307744593094187
te01430,0.3961479162404037
te01431,0.40232720626859386
te01435,0.3498896733928352
te01438,0.5028858581100416
te01442,0.3194953806003117
te01443,0.46101892834822367
te01447,0.6166181750592991
te01448,0.31628035279388095
te01449,0.22579535787717114
te01451,0.3380113588450879
te01452,0.31456445363348506
te01453,0.3816580444314738
te01456,0.7693115398125256
te01457,0.5674624039478267
te01459,0.3925578608270847
te01460,0.2642991202290204
te01461,0.7065380590731791
te01462,0.41990044115963016
te01463,0.5164252034855116
te01466,0.2601227516462134
te01470,0.2835997538115856
te01472,0.2777934386487964
te01473,0.34284400843505863
te01474,0.28471681036535057
te01475,0.4244798320082874
te01476,0.3556615811267235
te01477,0.3267135752670789
te01479,0.29832175314954373
te01480,0.2595786755848121
te01481,0.2139407489119656
te01482,0.6403611157345671
te01484,0.6334758842347091
te01486,0.6778923175555175
te01487,0.31288838599700364
te01488,0.3765759315475741
te01490,0.4013212298758861
te01491,0.36350579262625426
te01492,0.46979145970348596
te01493,0.6404480231375784
te01494,0.28415234260329075
te01496,0.4284717754333326
te01497,0.4574399691280179
te01499,0.715828514162071
te01501,0.38069665897201943
te01502,0.48252422574924214
te01504,0.3200791109934506
te01506,0.6377108904356706
